OrderID,ProductID,ProductName,Quantity,StartDate,EndDate,Priority,etc
252,252,라우겐,90,2024-02-05 18:00:00,2024-02-05 22:40:00,우선순위 3,긴급 작업 요청
253,253,꿀버터바게트,90,2024-02-05 18:00:00,2024-02-05 22:40:00,우선순위 3,정시 납기 요구
254,254,단팥도넛,80,2024-02-05 18:00:00,2024-02-05 22:40:00,우선순위 4,일반 작업 요청
255,255,꿀버터바게트,90,2024-02-06 09:00:00,2024-02-06 13:40:00,우선순위 3,정시 납기 요구
256,256,베이글빵,70,2024-02-06 09:00:00,2024-02-06 13:40:00,우선순위 4,일반 작업 요청
257,257,생크림소보로,60,2024-02-06 09:00:00,2024-02-06 13:40:00,우선순위 4,특별 공정 필요
258,258,꽈베기,50,2024-02-06 09:00:00,2024-02-06 13:40:00,우선순위 6,정시 납기 요구
259,259,카라멜 러스크,40,2024-02-06 09:00:00,2024-02-06 13:40:00,우선순위 2,정시 납기 요구
260,260,단팥도넛,80,2024-02-06 09:00:00,2024-02-06 13:40:00,우선순위 4,일반 작업 요청
261,261,애플파이,90,2024-02-06 09:00:00,2024-02-06 13:40:00,우선순위 2,긴급 작업 요청
262,262,라우겐,40,2024-02-06 09:00:00,2024-02-06 13:40:00,우선순위 3,긴급 작업 요청
263,263,갈릭꽈베기,70,2024-02-07 09:00:00,2024-02-07 13:40:00,우선순위 80,긴급 작업 요청
264,264,베이글빵,60,2024-02-07 09:00:00,2024-02-07 13:40:00,우선순위 4,일반 작업 요청
265,265,라우겐,50,2024-02-07 09:00:00,2024-02-07 13:40:00,우선순위 3,긴급 작업 요청
266,266,우유도넛,50,2024-02-07 09:00:00,2024-02-07 13:40:00,우선순위 3,일반 작업 요청
267,267,라우겐,70,2024-02-08 09:00:00,2024-02-08 13:40:00,우선순위 3,긴급 작업 요청
268,268,찹쌀브레드,80,2024-02-08 09:00:00,2024-02-08 13:40:00,우선순위 4,특별 공정 필요
269,269,단팥도넛,40,2024-02-08 09:00:00,2024-02-08 13:40:00,우선순위 4,일반 작업 요청
270,270,카라멜 러스크,90,2024-02-08 09:00:00,2024-02-08 13:40:00,우선순위 2,정시 납기 요구
271,271,꽈베기,50,2024-02-08 09:00:00,2024-02-08 13:40:00,우선순위 6,정시 납기 요구
272,272,애플파이,70,2024-02-09 09:00:00,2024-02-09 13:40:00,우선순위 2,긴급 작업 요청
273,273,라우겐,80,2024-02-09 09:00:00,2024-02-09 13:40:00,우선순위 3,긴급 작업 요청
274,274,갈릭꽈베기,90,2024-02-09 09:00:00,2024-02-09 13:40:00,우선순위 80,긴급 작업 요청
275,275,찹쌀브레드,80,2024-02-09 09:00:00,2024-02-09 13:40:00,우선순위 4,특별 공정 필요
276,276,우유도넛,90,2024-02-09 09:00:00,2024-02-09 13:40:00,우선순위 3,일반 작업 요청
277,277,단팥도넛,60,2024-02-09 09:00:00,2024-02-09 13:40:00,우선순위 4,일반 작업 요청
278,278,고구마케이크빵,80,2024-02-10 09:00:00,2024-02-10 13:40:00,우선순위 5,특별 공정 필요
279,279,우유도넛,70,2024-02-10 09:00:00,2024-02-10 13:40:00,우선순위 3,일반 작업 요청
280,280,생크림소보로,40,2024-02-10 09:00:00,2024-02-10 13:40:00,우선순위 4,특별 공정 필요
281,281,라우겐,50,2024-02-10 09:00:00,2024-02-10 13:40:00,우선순위 3,긴급 작업 요청
282,282,고구마케이크빵,90,2024-02-10 18:00:00,2024-02-10 22:40:00,우선순위 5,특별 공정 필요
283,283,우유도넛,70,2024-02-10 18:00:00,2024-02-10 22:40:00,우선순위 3,일반 작업 요청
284,284,생크림소보로,50,2024-02-10 18:00:00,2024-02-10 22:40:00,우선순위 4,특별 공정 필요
285,285,라우겐,90,2024-02-10 18:00:00,2024-02-10 22:40:00,우선순위 3,긴급 작업 요청
286,286,생크림소보로,50,2024-02-11 09:00:00,2024-02-11 13:40:00,우선순위 4,특별 공정 필요
287,287,꿀버터바게트,60,2024-02-11 09:00:00,2024-02-11 13:40:00,우선순위 3,정시 납기 요구
288,288,애플파이,50,2024-02-11 09:00:00,2024-02-11 13:40:00,우선순위 2,긴급 작업 요청
289,289,우유도넛,50,2024-02-11 09:00:00,2024-02-11 13:40:00,우선순위 3,일반 작업 요청
290,290,베이글빵,70,2024-02-11 09:00:00,2024-02-11 13:40:00,우선순위 4,일반 작업 요청
291,291,카라멜 러스크,60,2024-02-11 09:00:00,2024-02-11 13:40:00,우선순위 2,정시 납기 요구
292,292,생크림소보로,90,2024-02-11 18:00:00,2024-02-11 22:40:00,우선순위 4,특별 공정 필요
293,293,꿀버터바게트,60,2024-02-11 18:00:00,2024-02-11 22:40:00,우선순위 3,정시 납기 요구
294,294,애플파이,90,2024-02-11 18:00:00,2024-02-11 22:40:00,우선순위 2,긴급 작업 요청
295,295,우유도넛,40,2024-02-11 18:00:00,2024-02-11 22:40:00,우선순위 3,일반 작업 요청
296,296,베이글빵,80,2024-02-11 18:00:00,2024-02-11 22:40:00,우선순위 4,일반 작업 요청
297,297,카라멜 러스크,60,2024-02-11 18:00:00,2024-02-11 22:40:00,우선순위 2,정시 납기 요구
298,298,애플파이,90,2024-02-12 18:00:00,2024-02-12 22:40:00,우선순위 2,긴급 작업 요청
299,299,우유도넛,90,2024-02-12 18:00:00,2024-02-12 22:40:00,우선순위 3,일반 작업 요청
300,300,라우겐,40,2024-02-12 18:00:00,2024-02-12 22:40:00,우선순위 3,긴급 작업 요청
301,301,베이글빵,50,2024-02-12 18:00:00,2024-02-12 22:40:00,우선순위 4,일반 작업 요청
302,302,꿀버터바게트,40,2024-02-12 18:00:00,2024-02-12 22:40:00,우선순위 3,정시 납기 요구
303,303,고구마케이크빵,90,2024-02-12 18:00:00,2024-02-12 22:40:00,우선순위 5,특별 공정 필요
304,304,카라멜 러스크,60,2024-02-13 18:00:00,2024-02-13 22:40:00,우선순위 2,정시 납기 요구
305,305,고구마케이크빵,60,2024-02-13 18:00:00,2024-02-13 22:40:00,우선순위 5,특별 공정 필요
306,306,단팥도넛,70,2024-02-13 18:00:00,2024-02-13 22:40:00,우선순위 4,일반 작업 요청
307,307,찹쌀브레드,40,2024-02-14 09:00:00,2024-02-14 13:40:00,우선순위 4,특별 공정 필요
308,308,애플파이,70,2024-02-14 09:00:00,2024-02-14 13:40:00,우선순위 2,긴급 작업 요청
309,309,카라멜 러스크,90,2024-02-14 09:00:00,2024-02-14 13:40:00,우선순위 2,정시 납기 요구
310,310,꿀버터바게트,60,2024-02-14 09:00:00,2024-02-14 13:40:00,우선순위 3,정시 납기 요구
311,311,꽈베기,50,2024-02-15 18:00:00,2024-02-15 22:40:00,우선순위 6,정시 납기 요구
312,312,꿀버터바게트,90,2024-02-15 18:00:00,2024-02-15 22:40:00,우선순위 3,정시 납기 요구
313,313,단팥도넛,90,2024-02-15 18:00:00,2024-02-15 22:40:00,우선순위 4,일반 작업 요청
314,314,갈릭꽈베기,90,2024-02-15 18:00:00,2024-02-15 22:40:00,우선순위 80,긴급 작업 요청
315,315,라우겐,40,2024-02-15 18:00:00,2024-02-15 22:40:00,우선순위 3,긴급 작업 요청
316,316,고구마케이크빵,80,2024-02-15 18:00:00,2024-02-15 22:40:00,우선순위 5,특별 공정 필요
317,317,베이글빵,60,2024-02-15 18:00:00,2024-02-15 22:40:00,우선순위 4,일반 작업 요청
318,318,카라멜 러스크,90,2024-02-16 09:00:00,2024-02-16 13:40:00,우선순위 2,정시 납기 요구
319,319,애플파이,90,2024-02-16 09:00:00,2024-02-16 13:40:00,우선순위 2,긴급 작업 요청
320,320,꽈베기,50,2024-02-16 09:00:00,2024-02-16 13:40:00,우선순위 6,정시 납기 요구
321,321,갈릭꽈베기,60,2024-02-16 09:00:00,2024-02-16 13:40:00,우선순위 80,긴급 작업 요청
322,322,라우겐,70,2024-02-16 09:00:00,2024-02-16 13:40:00,우선순위 3,긴급 작업 요청
323,323,카라멜 러스크,70,2024-02-16 18:00:00,2024-02-16 22:40:00,우선순위 2,정시 납기 요구
324,324,애플파이,40,2024-02-16 18:00:00,2024-02-16 22:40:00,우선순위 2,긴급 작업 요청
325,325,꽈베기,90,2024-02-16 18:00:00,2024-02-16 22:40:00,우선순위 6,정시 납기 요구
326,326,갈릭꽈베기,50,2024-02-16 18:00:00,2024-02-16 22:40:00,우선순위 80,긴급 작업 요청
327,327,라우겐,40,2024-02-16 18:00:00,2024-02-16 22:40:00,우선순위 3,긴급 작업 요청
328,328,카라멜 러스크,90,2024-02-17 09:00:00,2024-02-17 13:40:00,우선순위 2,정시 납기 요구
329,329,우유도넛,80,2024-02-17 09:00:00,2024-02-17 13:40:00,우선순위 3,일반 작업 요청
330,330,생크림소보로,60,2024-02-17 09:00:00,2024-02-17 13:40:00,우선순위 4,특별 공정 필요
331,331,카라멜 러스크,50,2024-02-17 18:00:00,2024-02-17 22:40:00,우선순위 2,정시 납기 요구
332,332,우유도넛,80,2024-02-17 18:00:00,2024-02-17 22:40:00,우선순위 3,일반 작업 요청
333,333,생크림소보로,60,2024-02-17 18:00:00,2024-02-17 22:40:00,우선순위 4,특별 공정 필요
334,334,꽈베기,50,2024-02-18 18:00:00,2024-02-18 22:40:00,우선순위 6,정시 납기 요구
335,335,단팥도넛,50,2024-02-18 18:00:00,2024-02-18 22:40:00,우선순위 4,일반 작업 요청
336,336,라우겐,60,2024-02-18 18:00:00,2024-02-18 22:40:00,우선순위 3,긴급 작업 요청
337,337,꽈베기,80,2024-02-19 09:00:00,2024-02-19 13:40:00,우선순위 6,정시 납기 요구
338,338,갈릭꽈베기,60,2024-02-19 09:00:00,2024-02-19 13:40:00,우선순위 80,긴급 작업 요청
339,339,카라멜 러스크,60,2024-02-19 09:00:00,2024-02-19 13:40:00,우선순위 2,정시 납기 요구
340,340,베이글빵,40,2024-02-19 09:00:00,2024-02-19 13:40:00,우선순위 4,일반 작업 요청
341,341,라우겐,50,2024-02-19 09:00:00,2024-02-19 13:40:00,우선순위 3,긴급 작업 요청
342,342,단팥도넛,90,2024-02-19 09:00:00,2024-02-19 13:40:00,우선순위 4,일반 작업 요청
343,343,고구마케이크빵,60,2024-02-19 09:00:00,2024-02-19 13:40:00,우선순위 5,특별 공정 필요
344,344,꽈베기,60,2024-02-19 18:00:00,2024-02-19 22:40:00,우선순위 6,정시 납기 요구
345,345,갈릭꽈베기,80,2024-02-19 18:00:00,2024-02-19 22:40:00,우선순위 80,긴급 작업 요청
346,346,카라멜 러스크,50,2024-02-19 18:00:00,2024-02-19 22:40:00,우선순위 2,정시 납기 요구
347,347,베이글빵,40,2024-02-19 18:00:00,2024-02-19 22:40:00,우선순위 4,일반 작업 요청
348,348,라우겐,50,2024-02-19 18:00:00,2024-02-19 22:40:00,우선순위 3,긴급 작업 요청
349,349,단팥도넛,80,2024-02-19 18:00:00,2024-02-19 22:40:00,우선순위 4,일반 작업 요청
350,350,고구마케이크빵,80,2024-02-19 18:00:00,2024-02-19 22:40:00,우선순위 5,특별 공정 필요
351,351,갈릭꽈베기,40,2024-02-20 18:00:00,2024-02-20 22:40:00,우선순위 80,긴급 작업 요청
352,352,우유도넛,60,2024-02-20 18:00:00,2024-02-20 22:40:00,우선순위 3,일반 작업 요청
353,353,카라멜 러스크,80,2024-02-20 18:00:00,2024-02-20 22:40:00,우선순위 2,정시 납기 요구
354,354,꽈베기,40,2024-02-20 18:00:00,2024-02-20 22:40:00,우선순위 6,정시 납기 요구
355,355,찹쌀브레드,70,2024-02-20 18:00:00,2024-02-20 22:40:00,우선순위 4,특별 공정 필요
356,356,갈릭꽈베기,70,2024-02-21 09:00:00,2024-02-21 13:40:00,우선순위 80,긴급 작업 요청
357,357,고구마케이크빵,80,2024-02-21 09:00:00,2024-02-21 13:40:00,우선순위 5,특별 공정 필요
358,358,꽈베기,50,2024-02-21 09:00:00,2024-02-21 13:40:00,우선순위 6,정시 납기 요구
359,359,베이글빵,40,2024-02-21 09:00:00,2024-02-21 13:40:00,우선순위 4,일반 작업 요청
360,360,애플파이,80,2024-02-22 09:00:00,2024-02-22 13:40:00,우선순위 2,긴급 작업 요청
361,361,찹쌀브레드,60,2024-02-22 09:00:00,2024-02-22 13:40:00,우선순위 4,특별 공정 필요
362,362,생크림소보로,50,2024-02-22 09:00:00,2024-02-22 13:40:00,우선순위 4,특별 공정 필요
363,363,카라멜 러스크,90,2024-02-22 09:00:00,2024-02-22 13:40:00,우선순위 2,정시 납기 요구
364,364,우유도넛,70,2024-02-22 09:00:00,2024-02-22 13:40:00,우선순위 3,일반 작업 요청
365,365,애플파이,70,2024-02-22 18:00:00,2024-02-22 22:40:00,우선순위 2,긴급 작업 요청
366,366,찹쌀브레드,60,2024-02-22 18:00:00,2024-02-22 22:40:00,우선순위 4,특별 공정 필요
367,367,생크림소보로,80,2024-02-22 18:00:00,2024-02-22 22:40:00,우선순위 4,특별 공정 필요
368,368,카라멜 러스크,90,2024-02-22 18:00:00,2024-02-22 22:40:00,우선순위 2,정시 납기 요구
369,369,우유도넛,60,2024-02-22 18:00:00,2024-02-22 22:40:00,우선순위 3,일반 작업 요청
370,370,애플파이,50,2024-02-23 09:00:00,2024-02-23 13:40:00,우선순위 2,긴급 작업 요청
371,371,꽈베기,50,2024-02-23 09:00:00,2024-02-23 13:40:00,우선순위 6,정시 납기 요구
372,372,꿀버터바게트,50,2024-02-23 09:00:00,2024-02-23 13:40:00,우선순위 3,정시 납기 요구
373,373,카라멜 러스크,40,2024-02-23 09:00:00,2024-02-23 13:40:00,우선순위 2,정시 납기 요구
374,374,단팥도넛,80,2024-02-23 09:00:00,2024-02-23 13:40:00,우선순위 4,일반 작업 요청
375,375,우유도넛,80,2024-02-23 09:00:00,2024-02-23 13:40:00,우선순위 3,일반 작업 요청
376,376,생크림소보로,60,2024-02-24 09:00:00,2024-02-24 13:40:00,우선순위 4,특별 공정 필요
377,377,단팥도넛,90,2024-02-24 09:00:00,2024-02-24 13:40:00,우선순위 4,일반 작업 요청
378,378,찹쌀브레드,90,2024-02-24 09:00:00,2024-02-24 13:40:00,우선순위 4,특별 공정 필요
379,379,라우겐,80,2024-02-24 09:00:00,2024-02-24 13:40:00,우선순위 3,긴급 작업 요청
380,380,꽈베기,70,2024-02-24 09:00:00,2024-02-24 13:40:00,우선순위 6,정시 납기 요구
381,381,갈릭꽈베기,50,2024-02-24 09:00:00,2024-02-24 13:40:00,우선순위 80,긴급 작업 요청
382,382,생크림소보로,90,2024-02-24 18:00:00,2024-02-24 22:40:00,우선순위 4,특별 공정 필요
383,383,단팥도넛,40,2024-02-24 18:00:00,2024-02-24 22:40:00,우선순위 4,일반 작업 요청
384,384,찹쌀브레드,70,2024-02-24 18:00:00,2024-02-24 22:40:00,우선순위 4,특별 공정 필요
385,385,라우겐,80,2024-02-24 18:00:00,2024-02-24 22:40:00,우선순위 3,긴급 작업 요청
386,386,꽈베기,90,2024-02-24 18:00:00,2024-02-24 22:40:00,우선순위 6,정시 납기 요구
387,387,갈릭꽈베기,80,2024-02-24 18:00:00,2024-02-24 22:40:00,우선순위 80,긴급 작업 요청
388,388,애플파이,50,2024-02-25 18:00:00,2024-02-25 22:40:00,우선순위 2,긴급 작업 요청
389,389,갈릭꽈베기,50,2024-02-25 18:00:00,2024-02-25 22:40:00,우선순위 80,긴급 작업 요청
390,390,꽈베기,60,2024-02-25 18:00:00,2024-02-25 22:40:00,우선순위 6,정시 납기 요구
391,391,카라멜 러스크,70,2024-02-26 09:00:00,2024-02-26 13:40:00,우선순위 2,정시 납기 요구
392,392,라우겐,40,2024-02-26 09:00:00,2024-02-26 13:40:00,우선순위 3,긴급 작업 요청
393,393,단팥도넛,90,2024-02-26 09:00:00,2024-02-26 13:40:00,우선순위 4,일반 작업 요청
394,394,꿀버터바게트,70,2024-02-26 09:00:00,2024-02-26 13:40:00,우선순위 3,정시 납기 요구
395,395,고구마케이크빵,50,2024-02-26 09:00:00,2024-02-26 13:40:00,우선순위 5,특별 공정 필요
396,396,카라멜 러스크,60,2024-02-26 18:00:00,2024-02-26 22:40:00,우선순위 2,정시 납기 요구
397,397,라우겐,80,2024-02-26 18:00:00,2024-02-26 22:40:00,우선순위 3,긴급 작업 요청
398,398,단팥도넛,70,2024-02-26 18:00:00,2024-02-26 22:40:00,우선순위 4,일반 작업 요청
399,399,꿀버터바게트,50,2024-02-26 18:00:00,2024-02-26 22:40:00,우선순위 3,정시 납기 요구
400,400,고구마케이크빵,90,2024-02-26 18:00:00,2024-02-26 22:40:00,우선순위 5,특별 공정 필요
401,401,베이글빵,80,2024-02-27 18:00:00,2024-02-27 22:40:00,우선순위 4,일반 작업 요청
402,402,꿀버터바게트,80,2024-02-27 18:00:00,2024-02-27 22:40:00,우선순위 3,정시 납기 요구
403,403,생크림소보로,90,2024-02-27 18:00:00,2024-02-27 22:40:00,우선순위 4,특별 공정 필요
404,404,찹쌀브레드,80,2024-02-27 18:00:00,2024-02-27 22:40:00,우선순위 4,특별 공정 필요
405,405,카라멜 러스크,70,2024-02-27 18:00:00,2024-02-27 22:40:00,우선순위 2,정시 납기 요구
406,406,애플파이,90,2024-02-28 09:00:00,2024-02-28 13:40:00,우선순위 2,긴급 작업 요청
407,407,꿀버터바게트,70,2024-02-28 09:00:00,2024-02-28 13:40:00,우선순위 3,정시 납기 요구
408,408,라우겐,60,2024-02-28 09:00:00,2024-02-28 13:40:00,우선순위 3,긴급 작업 요청
409,409,우유도넛,90,2024-02-28 09:00:00,2024-02-28 13:40:00,우선순위 3,일반 작업 요청
410,410,고구마케이크빵,50,2024-02-28 09:00:00,2024-02-28 13:40:00,우선순위 5,특별 공정 필요
411,411,고구마케이크빵,40,2024-02-29 09:00:00,2024-02-29 13:40:00,우선순위 5,특별 공정 필요
412,412,애플파이,90,2024-02-29 09:00:00,2024-02-29 13:40:00,우선순위 2,긴급 작업 요청
413,413,생크림소보로,60,2024-02-29 09:00:00,2024-02-29 13:40:00,우선순위 4,특별 공정 필요
414,414,꿀버터바게트,40,2024-02-29 09:00:00,2024-02-29 13:40:00,우선순위 3,정시 납기 요구
415,415,라우겐,60,2024-02-29 09:00:00,2024-02-29 13:40:00,우선순위 3,긴급 작업 요청
416,416,갈릭꽈베기,60,2024-02-29 09:00:00,2024-02-29 13:40:00,우선순위 80,긴급 작업 요청
417,417,단팥도넛,80,2024-02-29 09:00:00,2024-02-29 13:40:00,우선순위 4,일반 작업 요청
418,418,우유도넛,70,2024-02-29 09:00:00,2024-02-29 13:40:00,우선순위 3,일반 작업 요청
419,419,고구마케이크빵,40,2024-02-29 18:00:00,2024-02-29 22:40:00,우선순위 5,특별 공정 필요
420,420,애플파이,60,2024-02-29 18:00:00,2024-02-29 22:40:00,우선순위 2,긴급 작업 요청
421,421,생크림소보로,70,2024-02-29 18:00:00,2024-02-29 22:40:00,우선순위 4,특별 공정 필요
422,422,꿀버터바게트,40,2024-02-29 18:00:00,2024-02-29 22:40:00,우선순위 3,정시 납기 요구
423,423,라우겐,60,2024-02-29 18:00:00,2024-02-29 22:40:00,우선순위 3,긴급 작업 요청
424,424,갈릭꽈베기,70,2024-02-29 18:00:00,2024-02-29 22:40:00,우선순위 80,긴급 작업 요청
425,425,단팥도넛,90,2024-02-29 18:00:00,2024-02-29 22:40:00,우선순위 4,일반 작업 요청
426,426,우유도넛,50,2024-02-29 18:00:00,2024-02-29 22:40:00,우선순위 3,일반 작업 요청
427,427,라우겐,90,2024-03-01 18:00:00,2024-03-01 22:40:00,우선순위 3,긴급 작업 요청
428,428,단팥도넛,40,2024-03-01 18:00:00,2024-03-01 22:40:00,우선순위 4,일반 작업 요청
429,429,고구마케이크빵,60,2024-03-01 18:00:00,2024-03-01 22:40:00,우선순위 5,특별 공정 필요
430,430,베이글빵,80,2024-03-02 09:00:00,2024-03-02 13:40:00,우선순위 4,일반 작업 요청
431,431,고구마케이크빵,70,2024-03-02 09:00:00,2024-03-02 13:40:00,우선순위 5,특별 공정 필요
432,432,찹쌀브레드,90,2024-03-02 09:00:00,2024-03-02 13:40:00,우선순위 4,특별 공정 필요
433,433,애플파이,80,2024-03-02 09:00:00,2024-03-02 13:40:00,우선순위 2,긴급 작업 요청
434,434,카라멜 러스크,50,2024-03-02 09:00:00,2024-03-02 13:40:00,우선순위 2,정시 납기 요구
435,435,꿀버터바게트,90,2024-03-03 18:00:00,2024-03-03 22:40:00,우선순위 3,정시 납기 요구
436,436,우유도넛,50,2024-03-03 18:00:00,2024-03-03 22:40:00,우선순위 3,일반 작업 요청
437,437,단팥도넛,70,2024-03-03 18:00:00,2024-03-03 22:40:00,우선순위 4,일반 작업 요청
438,438,생크림소보로,40,2024-03-04 09:00:00,2024-03-04 13:40:00,우선순위 4,특별 공정 필요
439,439,고구마케이크빵,50,2024-03-04 09:00:00,2024-03-04 13:40:00,우선순위 5,특별 공정 필요
440,440,우유도넛,50,2024-03-04 09:00:00,2024-03-04 13:40:00,우선순위 3,일반 작업 요청
441,441,고구마케이크빵,40,2024-03-05 18:00:00,2024-03-05 22:40:00,우선순위 5,특별 공정 필요
442,442,갈릭꽈베기,70,2024-03-05 18:00:00,2024-03-05 22:40:00,우선순위 80,긴급 작업 요청
