QCID,OrderID,Quantity,ProductID,ProductName,TestResult,TestDate,etc
345,345,80,345,갈릭꽈베기,합격,2024-02-22 22:40:00,긴급 작업 요청
346,346,50,346,카라멜 러스크,합격,2024-02-21 22:40:00,정시 납기 요구
347,347,40,347,베이글빵,합격,2024-02-22 22:40:00,일반 작업 요청
348,348,50,348,라우겐,합격,2024-02-22 22:40:00,긴급 작업 요청
349,349,80,349,단팥도넛,합격,2024-02-20 22:40:00,일반 작업 요청
350,350,80,350,고구마케이크빵,합격,2024-02-22 22:40:00,특별 공정 필요
351,351,40,351,갈릭꽈베기,합격,2024-02-23 22:40:00,긴급 작업 요청
352,352,60,352,우유도넛,합격,2024-02-23 22:40:00,일반 작업 요청
353,353,80,353,카라멜 러스크,합격,2024-02-23 22:40:00,정시 납기 요구
354,354,40,354,꽈베기,합격,2024-02-23 22:40:00,정시 납기 요구
355,355,70,355,찹쌀브레드,합격,2024-02-21 22:40:00,특별 공정 필요
356,356,70,356,갈릭꽈베기,합격,2024-02-23 13:40:00,긴급 작업 요청
357,357,80,357,고구마케이크빵,합격,2024-02-24 13:40:00,특별 공정 필요
358,358,50,358,꽈베기,합격,2024-02-23 13:40:00,정시 납기 요구
359,359,40,359,베이글빵,합격,2024-02-24 13:40:00,일반 작업 요청
360,360,80,360,애플파이,합격,2024-02-24 13:40:00,긴급 작업 요청
361,361,60,361,찹쌀브레드,합격,2024-02-25 13:40:00,특별 공정 필요
362,362,50,362,생크림소보로,합격,2024-02-24 13:40:00,특별 공정 필요
363,363,90,363,카라멜 러스크,합격,2024-02-23 13:40:00,정시 납기 요구
364,364,70,364,우유도넛,합격,2024-02-25 13:40:00,일반 작업 요청
365,365,70,365,애플파이,합격,2024-02-24 22:40:00,긴급 작업 요청
366,366,60,366,찹쌀브레드,합격,2024-02-24 22:40:00,특별 공정 필요
367,367,80,367,생크림소보로,합격,2024-02-25 22:40:00,특별 공정 필요
368,368,90,368,카라멜 러스크,합격,2024-02-25 22:40:00,정시 납기 요구
369,369,60,369,우유도넛,합격,2024-02-25 22:40:00,일반 작업 요청
370,370,50,370,애플파이,합격,2024-02-24 13:40:00,긴급 작업 요청
371,371,50,371,꽈베기,합격,2024-02-24 13:40:00,정시 납기 요구
372,372,50,372,꿀버터바게트,합격,2024-02-25 13:40:00,정시 납기 요구
373,373,40,373,카라멜 러스크,합격,2024-02-25 13:40:00,정시 납기 요구
374,374,80,374,단팥도넛,합격,2024-02-24 13:40:00,일반 작업 요청
375,375,80,375,우유도넛,합격,2024-02-26 13:40:00,일반 작업 요청
376,376,60,376,생크림소보로,합격,2024-02-26 13:40:00,특별 공정 필요
377,377,90,377,단팥도넛,합격,2024-02-25 13:40:00,일반 작업 요청
378,378,90,378,찹쌀브레드,합격,2024-02-26 13:40:00,특별 공정 필요
379,379,80,379,라우겐,합격,2024-02-27 13:40:00,긴급 작업 요청
380,380,70,380,꽈베기,합격,2024-02-27 13:40:00,정시 납기 요구
381,381,50,381,갈릭꽈베기,합격,2024-02-25 13:40:00,긴급 작업 요청
382,382,90,382,생크림소보로,합격,2024-02-27 22:40:00,특별 공정 필요
383,383,40,383,단팥도넛,합격,2024-02-26 22:40:00,일반 작업 요청
384,384,70,384,찹쌀브레드,합격,2024-02-26 22:40:00,특별 공정 필요
385,385,80,385,라우겐,합격,2024-02-26 22:40:00,긴급 작업 요청
386,386,90,386,꽈베기,합격,2024-02-25 22:40:00,정시 납기 요구
387,387,80,387,갈릭꽈베기,합격,2024-02-26 22:40:00,긴급 작업 요청
388,388,50,388,애플파이,합격,2024-02-27 22:40:00,긴급 작업 요청
389,389,50,389,갈릭꽈베기,합격,2024-02-26 22:40:00,긴급 작업 요청
390,390,60,390,꽈베기,합격,2024-02-28 22:40:00,정시 납기 요구
391,391,70,391,카라멜 러스크,합격,2024-02-28 13:40:00,정시 납기 요구
392,392,40,392,라우겐,합격,2024-02-28 13:40:00,긴급 작업 요청
393,393,90,393,단팥도넛,합격,2024-02-29 13:40:00,일반 작업 요청
394,394,70,394,꿀버터바게트,합격,2024-02-27 13:40:00,정시 납기 요구
395,395,50,395,고구마케이크빵,합격,2024-02-28 13:40:00,특별 공정 필요
396,396,60,396,카라멜 러스크,합격,2024-02-29 22:40:00,정시 납기 요구
397,397,80,397,라우겐,합격,2024-02-28 22:40:00,긴급 작업 요청
398,398,70,398,단팥도넛,합격,2024-02-28 22:40:00,일반 작업 요청
399,399,50,399,꿀버터바게트,합격,2024-02-28 22:40:00,정시 납기 요구
400,400,90,400,고구마케이크빵,합격,2024-02-27 22:40:00,특별 공정 필요
401,401,80,401,베이글빵,합격,2024-02-28 22:40:00,일반 작업 요청
402,402,80,402,꿀버터바게트,합격,2024-02-28 22:40:00,정시 납기 요구
403,403,90,403,생크림소보로,합격,2024-02-29 22:40:00,특별 공정 필요
404,404,80,404,찹쌀브레드,합격,2024-03-01 22:40:00,특별 공정 필요
405,405,70,405,카라멜 러스크,합격,2024-03-01 22:40:00,정시 납기 요구
406,406,90,406,애플파이,합격,2024-02-29 13:40:00,긴급 작업 요청
407,407,70,407,꿀버터바게트,합격,2024-03-02 13:40:00,정시 납기 요구
408,408,60,408,라우겐,합격,2024-03-01 13:40:00,긴급 작업 요청
409,409,90,409,우유도넛,합격,2024-02-29 13:40:00,일반 작업 요청
410,410,50,410,고구마케이크빵,합격,2024-02-29 13:40:00,특별 공정 필요
411,411,40,411,고구마케이크빵,합격,2024-03-01 13:40:00,특별 공정 필요
412,412,90,412,애플파이,합격,2024-03-01 13:40:00,긴급 작업 요청
413,413,60,413,생크림소보로,합격,2024-03-01 13:40:00,특별 공정 필요
414,414,40,414,꿀버터바게트,합격,2024-03-01 13:40:00,정시 납기 요구
415,415,60,415,라우겐,합격,2024-03-03 13:40:00,긴급 작업 요청
416,416,60,416,갈릭꽈베기,합격,2024-03-03 13:40:00,긴급 작업 요청
417,417,80,417,단팥도넛,합격,2024-03-01 13:40:00,일반 작업 요청
418,418,70,418,우유도넛,합격,2024-03-03 13:40:00,일반 작업 요청
419,419,40,419,고구마케이크빵,합격,2024-03-01 22:40:00,특별 공정 필요
420,420,60,420,애플파이,합격,2024-03-03 22:40:00,긴급 작업 요청
421,421,70,421,생크림소보로,합격,2024-03-02 22:40:00,특별 공정 필요
422,422,40,422,꿀버터바게트,합격,2024-03-01 22:40:00,정시 납기 요구
423,423,60,423,라우겐,합격,2024-03-03 22:40:00,긴급 작업 요청
424,424,70,424,갈릭꽈베기,합격,2024-03-01 22:40:00,긴급 작업 요청
425,425,90,425,단팥도넛,합격,2024-03-03 22:40:00,일반 작업 요청
426,426,50,426,우유도넛,합격,2024-03-01 22:40:00,일반 작업 요청
427,427,90,427,라우겐,합격,2024-03-02 22:40:00,긴급 작업 요청
428,428,40,428,단팥도넛,합격,2024-03-04 22:40:00,일반 작업 요청
429,429,60,429,고구마케이크빵,합격,2024-03-04 22:40:00,특별 공정 필요
430,430,80,430,베이글빵,합격,2024-03-05 13:40:00,일반 작업 요청
431,431,70,431,고구마케이크빵,합격,2024-03-04 13:40:00,특별 공정 필요
432,432,90,432,찹쌀브레드,합격,2024-03-04 13:40:00,특별 공정 필요
433,433,80,433,애플파이,합격,2024-03-03 13:40:00,긴급 작업 요청
434,434,50,434,카라멜 러스크,합격,2024-03-03 13:40:00,정시 납기 요구
435,435,90,435,꿀버터바게트,합격,2024-03-06 22:40:00,정시 납기 요구
436,436,50,436,우유도넛,합격,2024-03-06 22:40:00,일반 작업 요청
437,437,70,437,단팥도넛,합격,2024-03-05 22:40:00,일반 작업 요청
438,438,40,438,생크림소보로,합격,2024-03-07 13:40:00,특별 공정 필요
439,439,50,439,고구마케이크빵,합격,2024-03-05 13:40:00,특별 공정 필요
440,440,50,440,우유도넛,합격,2024-03-06 13:40:00,일반 작업 요청
441,441,40,441,고구마케이크빵,합격,2024-03-08 22:40:00,특별 공정 필요
442,442,70,442,갈릭꽈베기,합격,2024-03-07 22:40:00,긴급 작업 요청
443,443,60,443,꿀버터바게트,합격,2024-03-07 22:40:00,정시 납기 요구
444,444,80,444,꽈베기,합격,2024-03-08 22:40:00,정시 납기 요구
445,445,40,445,찹쌀브레드,합격,2024-03-07 22:40:00,특별 공정 필요
446,446,90,446,카라멜 러스크,합격,2024-03-07 22:40:00,정시 납기 요구
447,447,40,447,라우겐,합격,2024-03-06 22:40:00,긴급 작업 요청
448,448,50,448,생크림소보로,합격,2024-03-06 22:40:00,특별 공정 필요
449,449,90,449,카라멜 러스크,합격,2024-03-07 22:40:00,정시 납기 요구
450,450,50,450,고구마케이크빵,합격,2024-03-08 22:40:00,특별 공정 필요
451,451,80,451,생크림소보로,합격,2024-03-09 22:40:00,특별 공정 필요
452,452,80,452,애플파이,합격,2024-03-09 22:40:00,긴급 작업 요청
453,453,50,453,베이글빵,합격,2024-03-07 22:40:00,일반 작업 요청
454,454,40,454,꽈베기,합격,2024-03-09 22:40:00,정시 납기 요구
455,455,40,455,꿀버터바게트,합격,2024-03-07 22:40:00,정시 납기 요구
456,456,60,456,라우겐,합격,2024-03-10 22:40:00,긴급 작업 요청
457,457,60,457,갈릭꽈베기,합격,2024-03-10 22:40:00,긴급 작업 요청
458,458,60,458,애플파이,합격,2024-03-10 22:40:00,긴급 작업 요청
459,459,60,459,단팥도넛,합격,2024-03-09 22:40:00,일반 작업 요청
460,460,60,460,고구마케이크빵,합격,2024-03-09 22:40:00,특별 공정 필요
461,461,80,461,찹쌀브레드,합격,2024-03-08 22:40:00,특별 공정 필요
462,462,70,462,애플파이,합격,2024-03-09 13:40:00,긴급 작업 요청
463,463,90,463,생크림소보로,합격,2024-03-11 13:40:00,특별 공정 필요
464,464,40,464,단팥도넛,합격,2024-03-10 13:40:00,일반 작업 요청
465,465,50,465,찹쌀브레드,불합격,2024-03-11 13:40:00,특별 공정 필요
466,466,90,466,카라멜 러스크,합격,2024-03-10 13:40:00,정시 납기 요구
467,467,50,467,고구마케이크빵,합격,2024-03-10 13:40:00,특별 공정 필요
468,468,40,468,베이글빵,합격,2024-03-09 13:40:00,일반 작업 요청
469,469,40,469,애플파이,합격,2024-03-10 22:40:00,긴급 작업 요청
470,470,40,470,생크림소보로,합격,2024-03-10 22:40:00,특별 공정 필요
471,471,40,471,단팥도넛,합격,2024-03-09 22:40:00,일반 작업 요청
472,472,50,472,찹쌀브레드,합격,2024-03-09 22:40:00,특별 공정 필요
473,473,70,473,카라멜 러스크,합격,2024-03-09 22:40:00,정시 납기 요구
474,474,60,474,고구마케이크빵,합격,2024-03-11 22:40:00,특별 공정 필요
475,475,50,475,베이글빵,합격,2024-03-11 22:40:00,일반 작업 요청
476,476,80,476,베이글빵,합격,2024-03-12 13:40:00,일반 작업 요청
477,477,80,477,단팥도넛,합격,2024-03-11 13:40:00,일반 작업 요청
478,478,70,478,카라멜 러스크,합격,2024-03-10 13:40:00,정시 납기 요구
479,479,40,479,라우겐,합격,2024-03-11 22:40:00,긴급 작업 요청
480,480,70,480,찹쌀브레드,합격,2024-03-11 22:40:00,특별 공정 필요
481,481,60,481,베이글빵,합격,2024-03-13 22:40:00,일반 작업 요청
482,482,50,482,고구마케이크빵,합격,2024-03-13 22:40:00,특별 공정 필요
483,483,40,483,애플파이,합격,2024-03-12 22:40:00,긴급 작업 요청
484,484,80,484,생크림소보로,합격,2024-03-11 22:40:00,특별 공정 필요
485,485,80,485,꽈베기,합격,2024-03-11 22:40:00,정시 납기 요구
486,486,50,486,카라멜 러스크,합격,2024-03-13 22:40:00,정시 납기 요구
487,487,50,487,라우겐,합격,2024-03-14 13:40:00,긴급 작업 요청
488,488,80,488,고구마케이크빵,합격,2024-03-14 13:40:00,특별 공정 필요
489,489,80,489,갈릭꽈베기,합격,2024-03-13 13:40:00,긴급 작업 요청
490,490,80,490,생크림소보로,합격,2024-03-12 13:40:00,특별 공정 필요
491,491,40,491,애플파이,합격,2024-03-14 13:40:00,긴급 작업 요청
492,492,60,492,찹쌀브레드,합격,2024-03-14 13:40:00,특별 공정 필요
493,493,90,493,애플파이,합격,2024-03-13 13:40:00,긴급 작업 요청
494,494,50,494,단팥도넛,합격,2024-03-14 13:40:00,일반 작업 요청
495,495,60,495,우유도넛,합격,2024-03-15 13:40:00,일반 작업 요청
496,496,40,496,꽈베기,합격,2024-03-15 13:40:00,정시 납기 요구
497,497,40,497,갈릭꽈베기,합격,2024-03-14 13:40:00,긴급 작업 요청
498,498,90,498,애플파이,합격,2024-03-14 22:40:00,긴급 작업 요청
499,499,40,499,단팥도넛,합격,2024-03-14 22:40:00,일반 작업 요청
500,500,40,500,우유도넛,합격,2024-03-14 22:40:00,일반 작업 요청
501,501,80,501,꽈베기,합격,2024-03-13 22:40:00,정시 납기 요구
502,502,60,502,갈릭꽈베기,합격,2024-03-13 22:40:00,긴급 작업 요청
503,503,60,503,카라멜 러스크,합격,2024-03-14 13:40:00,정시 납기 요구
504,504,60,504,라우겐,합격,2024-03-15 13:40:00,긴급 작업 요청
505,505,50,505,베이글빵,합격,2024-03-14 13:40:00,일반 작업 요청
506,506,90,506,갈릭꽈베기,합격,2024-03-14 13:40:00,긴급 작업 요청
507,507,70,507,우유도넛,합격,2024-03-16 13:40:00,일반 작업 요청
508,508,50,508,생크림소보로,합격,2024-03-15 13:40:00,특별 공정 필요
509,509,60,509,애플파이,합격,2024-03-16 13:40:00,긴급 작업 요청
510,510,50,510,꿀버터바게트,합격,2024-03-15 13:40:00,정시 납기 요구
511,511,70,511,꿀버터바게트,합격,2024-03-15 13:40:00,정시 납기 요구
512,512,60,512,꽈베기,합격,2024-03-17 13:40:00,정시 납기 요구
513,513,40,513,라우겐,합격,2024-03-15 13:40:00,긴급 작업 요청
514,514,50,514,단팥도넛,합격,2024-03-15 13:40:00,일반 작업 요청
515,515,80,515,고구마케이크빵,합격,2024-03-17 13:40:00,특별 공정 필요
516,516,50,516,갈릭꽈베기,합격,2024-03-15 13:40:00,긴급 작업 요청
517,517,90,517,꿀버터바게트,합격,2024-03-15 22:40:00,정시 납기 요구
518,518,70,518,꽈베기,합격,2024-03-15 22:40:00,정시 납기 요구
519,519,70,519,라우겐,합격,2024-03-15 22:40:00,긴급 작업 요청
520,520,90,520,단팥도넛,합격,2024-03-17 22:40:00,일반 작업 요청
521,521,70,521,고구마케이크빵,합격,2024-03-15 22:40:00,특별 공정 필요
522,522,90,522,갈릭꽈베기,합격,2024-03-17 22:40:00,긴급 작업 요청
523,523,90,523,우유도넛,합격,2024-03-16 22:40:00,일반 작업 요청
524,524,40,524,꿀버터바게트,합격,2024-03-17 22:40:00,정시 납기 요구
525,525,40,525,꽈베기,합격,2024-03-16 22:40:00,정시 납기 요구
526,526,80,526,단팥도넛,합격,2024-03-17 22:40:00,일반 작업 요청
527,527,90,527,애플파이,합격,2024-03-18 22:40:00,긴급 작업 요청
528,528,60,528,고구마케이크빵,합격,2024-03-19 22:40:00,특별 공정 필요
529,529,90,529,찹쌀브레드,합격,2024-03-18 22:40:00,특별 공정 필요
530,530,60,530,베이글빵,합격,2024-03-20 13:40:00,일반 작업 요청
531,531,60,531,우유도넛,합격,2024-03-19 13:40:00,일반 작업 요청
532,532,50,532,라우겐,합격,2024-03-20 13:40:00,긴급 작업 요청
533,533,40,533,카라멜 러스크,합격,2024-03-21 13:40:00,정시 납기 요구
534,534,70,534,꿀버터바게트,합격,2024-03-20 13:40:00,정시 납기 요구
535,535,40,535,꽈베기,합격,2024-03-19 13:40:00,정시 납기 요구
536,536,50,536,우유도넛,합격,2024-03-19 13:40:00,일반 작업 요청
537,537,80,537,단팥도넛,합격,2024-03-20 13:40:00,일반 작업 요청
538,538,70,538,고구마케이크빵,합격,2024-03-21 13:40:00,특별 공정 필요
539,539,40,539,애플파이,합격,2024-03-21 13:40:00,긴급 작업 요청
540,540,80,540,라우겐,합격,2024-03-21 13:40:00,긴급 작업 요청
541,541,60,541,카라멜 러스크,합격,2024-03-22 13:40:00,정시 납기 요구
542,542,90,542,라우겐,합격,2024-03-20 13:40:00,긴급 작업 요청
543,543,50,543,고구마케이크빵,합격,2024-03-20 13:40:00,특별 공정 필요
544,544,50,544,꽈베기,합격,2024-03-22 13:40:00,정시 납기 요구
545,545,40,545,우유도넛,합격,2024-03-21 13:40:00,일반 작업 요청
546,546,90,546,카라멜 러스크,합격,2024-03-22 22:40:00,정시 납기 요구
547,547,60,547,라우겐,합격,2024-03-21 22:40:00,긴급 작업 요청
548,548,90,548,고구마케이크빵,합격,2024-03-22 22:40:00,특별 공정 필요
549,549,70,549,꽈베기,합격,2024-03-22 22:40:00,정시 납기 요구
550,550,70,550,우유도넛,합격,2024-03-22 22:40:00,일반 작업 요청
551,551,70,551,찹쌀브레드,합격,2024-03-21 13:40:00,특별 공정 필요
552,552,60,552,라우겐,합격,2024-03-23 13:40:00,긴급 작업 요청
553,553,90,553,애플파이,합격,2024-03-22 13:40:00,긴급 작업 요청
554,554,50,554,꽈베기,합격,2024-03-21 13:40:00,정시 납기 요구
555,555,60,555,고구마케이크빵,합격,2024-03-21 13:40:00,특별 공정 필요
556,556,50,556,꿀버터바게트,합격,2024-03-23 13:40:00,정시 납기 요구
557,557,60,557,베이글빵,합격,2024-03-23 13:40:00,일반 작업 요청
558,558,90,558,단팥도넛,합격,2024-03-24 13:40:00,일반 작업 요청
559,559,70,559,갈릭꽈베기,합격,2024-03-23 13:40:00,긴급 작업 요청
560,560,50,560,찹쌀브레드,합격,2024-03-22 13:40:00,특별 공정 필요
561,561,60,561,꿀버터바게트,합격,2024-03-24 22:40:00,정시 납기 요구
562,562,80,562,베이글빵,합격,2024-03-23 22:40:00,일반 작업 요청
563,563,80,563,단팥도넛,합격,2024-03-24 22:40:00,일반 작업 요청
564,564,50,564,갈릭꽈베기,합격,2024-03-24 22:40:00,긴급 작업 요청
565,565,90,565,찹쌀브레드,합격,2024-03-22 22:40:00,특별 공정 필요
566,566,50,566,꿀버터바게트,합격,2024-03-24 13:40:00,정시 납기 요구
567,567,70,567,꽈베기,불합격,2024-03-25 13:40:00,정시 납기 요구
568,568,90,568,단팥도넛,합격,2024-03-25 13:40:00,일반 작업 요청
569,569,90,569,우유도넛,합격,2024-03-24 13:40:00,일반 작업 요청
570,570,80,570,애플파이,합격,2024-03-25 22:40:00,긴급 작업 요청
571,571,90,571,꿀버터바게트,합격,2024-03-26 22:40:00,정시 납기 요구
572,572,70,572,단팥도넛,합격,2024-03-24 22:40:00,일반 작업 요청
573,573,80,573,베이글빵,합격,2024-03-25 22:40:00,일반 작업 요청
574,574,40,574,생크림소보로,합격,2024-03-24 22:40:00,특별 공정 필요
575,575,80,575,꽈베기,합격,2024-03-24 22:40:00,정시 납기 요구
576,576,90,576,라우겐,합격,2024-03-26 13:40:00,긴급 작업 요청
577,577,50,577,카라멜 러스크,합격,2024-03-27 13:40:00,정시 납기 요구
578,578,70,578,꽈베기,합격,2024-03-27 13:40:00,정시 납기 요구
579,579,90,579,라우겐,합격,2024-03-25 22:40:00,긴급 작업 요청
